org,repository,url,state,created_at,merged_at,user.login,title
"jenkinsci","versioncolumn-plugin","https://github.com/jenkinsci/versioncolumn-plugin/pull/64","closed","2022-02-15T16:47:26Z","2022-11-10T19:18:39Z","StefanSpieker","Converted tests to use JUnit5"
"jenkinsci","versioncolumn-plugin","https://github.com/jenkinsci/versioncolumn-plugin/pull/63","closed","2022-02-15T06:54:52Z","2022-11-10T19:18:34Z","StefanSpieker","Replace master with controller"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/6273","closed","2022-02-12T17:12:52Z","2022-02-15T19:28:05Z","janfaracik","Update Manage Jenkins icons"
"jenkinsci","lockable-resources-plugin","https://github.com/jenkinsci/lockable-resources-plugin/pull/299","open","2022-02-06T21:51:49Z",,"gaspardpetit","[JENKINS-31437] Assign properties to lockable resources and retrieve them in environment variables"
"jenkinsci","lockable-resources-plugin","https://github.com/jenkinsci/lockable-resources-plugin/pull/307","open","2022-02-08T21:56:51Z",,"gaspardpetit","Added a findLocks step to enumerate the available resources"
"jenkinsci","promoted-builds-plugin","https://github.com/jenkinsci/promoted-builds-plugin/pull/161","open","2022-02-08T12:01:48Z",,"batmat","Switch back to using containers"
"jenkinsci","gradle-plugin","https://github.com/jenkinsci/gradle-plugin/pull/141","open","2022-02-15T15:27:08Z",,"lschwahn","Added the ability to label a build scan"
"jenkinsci","kubernetes-plugin","https://github.com/jenkinsci/kubernetes-plugin/pull/1134","open","2022-02-15T07:58:49Z",,"fengxx","[JENKINS-67679] add maintenance mode to pause provisioning nodes"
"jenkinsci","jenkins-test-harness","https://github.com/jenkinsci/jenkins-test-harness/pull/386","closed","2022-02-09T19:04:10Z","2022-02-09T20:21:57Z","jglick","Remove Digester dep from `ExtractChangeLogParser`"
"jenkinsci","nuclei-plugin","https://github.com/jenkinsci/nuclei-plugin/pull/2","closed","2022-02-12T18:18:35Z","2022-10-07T09:39:38Z","MarkEWaite","Fix broken help hyperlink"
"jenkinsci","gitlab-plugin","https://github.com/jenkinsci/gitlab-plugin/pull/1239","closed","2022-02-03T18:13:43Z","2022-09-26T23:24:59Z","basil","PCT compatibility with recent core releases"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/6259","closed","2022-02-07T19:59:11Z","2022-02-10T22:37:16Z","janfaracik","Polish forms components and split out CSS files"
"jenkinsci","sysdig-secure-plugin","https://github.com/jenkinsci/sysdig-secure-plugin/pull/44","closed","2022-02-04T18:12:55Z","2022-08-30T13:00:40Z","airadier","feat: support for new Sysdig scanning-engine"
